ID	Symbol	adj.P.Val	logFC	P.Value
ILMN_1811598	ADH1B	0.569537979434244	-0.0287754035087691	0.449162811299063
ILMN_1672811	C1orf159	0.569918000739561	-0.0787396546052612	0.449598313889754
ILMN_1705019	GDNF	0.570463178941418	-0.0448780682017498	0.450183745018174
ILMN_1718900	KCTD2	0.570664875767295	-0.0871404122806982	0.450459468433393
ILMN_1729857	CHRNA4	0.572025919840933	-0.182226872807012	0.451864843102723
ILMN_2191681	CHCHD2	0.572578507969303	-0.100090901315786	0.452398806837849
ILMN_1779488	RFX3	0.573785666431785	0.111664578947371	0.453489314879436
ILMN_1690636	ALS2CL	0.574227180275325	-0.0653412421052586	0.454033288401133
ILMN_3165408	ERCC-00057	0.574464439916955	-0.0476408116228031	0.454338659394442
ILMN_2347349	CCNB1IP1	0.574808611386479	-0.071236355263153	0.454657310657182
ILMN_2300970	ETFB	0.574808611386479	-0.0268310866227974	0.454669561316255
ILMN_1754757	SCNN1D	0.575440045032413	0.0909180548245594	0.455266961454313
ILMN_1749343	PLXNA4B	0.575544698535343	0.144951643640356	0.455428126158307
ILMN_3246556	LOC100133308	0.576128470201818	-0.055524684649118	0.456086179766943
ILMN_1659099	ROCK2	0.577128411741692	0.063314503289476	0.457152811424896
ILMN_2096759	PSMC6	0.578437957479497	-0.033215074561399	0.458505166554364
ILMN_1782086	AOC3	0.579146965426536	-0.115062762061401	0.459323455338287
ILMN_1747020	SGK3	0.579420213871495	-0.12598990899123	0.459579863953766
ILMN_3307678	TTLL9	0.579900699440427	-0.0361450013157842	0.460118643947882
ILMN_1802376	FAM48A	0.580761948900486	-0.0597502486842103	0.461081981209861
ILMN_2382679	REG3A	0.581221060279222	-0.0724324945175407	0.46170046848473
ILMN_2365528	HAUS8	0.581351306157055	0.0803136326754448	0.461843509653584
ILMN_1697200	MON2	0.581617162462649	0.0706099166666707	0.462094310919366
ILMN_3238950	SNORD112	0.58227106808642	0.0482975252193034	0.462752582857802
ILMN_1697141	TAS1R2	0.582317143794025	-0.0479585412280699	0.462809023157671
ILMN_1750912	STXBP6	0.582395035448168	0.0780631063596537	0.46293040381081
ILMN_2331232	TNFRSF6B	0.582450778662129	-0.0634699714912248	0.463073846425186
ILMN_3308320	MIR1227	0.582685680504245	0.056430729605264	0.463399446969421
ILMN_1752046	SH2B3	0.58398156129276	-0.140000392543854	0.464887251672822
ILMN_1699887	ST14	0.584283069992604	-0.123483350877191	0.465147161313852
ILMN_1663919	TFF2	0.584977394979275	-0.198127066008771	0.465839302112032
ILMN_1682864	SPSB3	0.585936890305802	-0.0615919561403473	0.4670222380267
ILMN_1780516	MSTN	0.587358332624322	0.174093952850884	0.468475102689876
ILMN_3165699	ERCC-00081	0.587580212086596	-0.0488326212719246	0.468692075767615
ILMN_2221408	ARFGEF1	0.587843402798975	-0.159434971491219	0.468981439106272
ILMN_1757081	SYN2	0.587846557139236	-0.0358331644736793	0.469064613333588
ILMN_3244987	KIAA0895L	0.588213935343621	0.136805189692987	0.469517941582618
ILMN_1688034	COIL	0.588241206352551	-0.0452543464912214	0.469569320154808
ILMN_1717490	RPL6	0.588590738248896	0.0826350866228083	0.46989885230457
ILMN_1807515	CSTF2T	0.589745910181611	0.139418700657901	0.471363106207721
ILMN_3310608	MIR720	0.589837449431803	-0.042015704166662	0.471456348507614
ILMN_2161166	OR5K4	0.590792440396201	0.0508115660087753	0.472380557322612
ILMN_2071598	CFHR3	0.591313972031487	0.165983292763165	0.472918329743669
ILMN_1691409	SEC31A	0.591545745448679	-0.108479346491224	0.473284923614588
ILMN_2391765	C6orf48	0.592278152316824	-0.0529901030701687	0.473971715383334
ILMN_1687265	NXF5	0.592565559632358	0.0774001543859679	0.474377073030896
ILMN_1739792	RHOG	0.593018685926416	0.0628216622807098	0.474947872229183
ILMN_1657361	CBX7	0.593427974233509	-0.10707764692982	0.475417073683005
ILMN_1734794	AKAP4	0.593833051170886	0.0876651673245679	0.475842666867367
ILMN_2207561	C4orf16	0.59486679703131	0.129956754385969	0.476993188188948
ILMN_2414878	STXBP1	0.59486679703131	0.0828397247807082	0.476995005305836
ILMN_2392624	PTER	0.59550704827935	-0.104374685964912	0.477630019115568
ILMN_2414826	VPS13A	0.595903428906562	0.0554257631578974	0.478191354904969
ILMN_3309478	MIR194-1	0.597396488198399	0.103211348464916	0.479735185794616
ILMN_1774256	PRSS21	0.597769982604539	0.0969927372807042	0.480055466167624
ILMN_2168747	GSTA2	0.599029720740517	-0.0885992017543824	0.481413782107188
ILMN_3166578	ERCC-00150	0.599354662192637	-0.0364575515350838	0.481740032288484
ILMN_1731516	GJA3	0.599506286936973	0.0382433629385996	0.481919221364217
ILMN_1723123	FGFR3	0.599878153176406	-0.0700156326754371	0.482381509769079
ILMN_1693826	HAVCR2	0.600143173078393	0.13428573245614	0.482655907926273
ILMN_2390416	BAT3	0.600235281001051	0.111638219298252	0.48281171290652
ILMN_3231390	NHP2	0.602370278106463	-0.0436199067982397	0.485217645096353
ILMN_1711357	ZNF233	0.602370278106463	0.141478804824565	0.485226206253577
ILMN_1721134	TGM1	0.602392478291729	-0.0575410598684165	0.485285100291114
ILMN_2141455	ZNF781	0.602666944151595	-0.0805274703947365	0.485629298497347
ILMN_1727134	KLHDC5	0.603817839333629	-0.0478576107456092	0.486782785476337
ILMN_3251540	GSTA2	0.603922161811164	-0.0878518782894684	0.486924182793874
ILMN_1674217	ATP11A	0.603922161811164	-0.0758530142543812	0.48692856059704
ILMN_2052686	LCA5	0.604512743933406	-0.0784226535087686	0.487733977489519
ILMN_1789394	CATSPER1	0.604673154196553	0.0615874287280764	0.487883983181431
ILMN_3236732	LOC100129637	0.605547398851669	-0.0752822028508735	0.488733663300306
ILMN_2289473	TEPP	0.605811762103101	-0.0442452749999953	0.489008895215673
ILMN_2218024	HBS1L	0.605850662921064	0.0904570635964905	0.489081542403003
ILMN_2344373	MVP	0.605855417783451	-0.0845132445175398	0.489133488795584
ILMN_1776850	ITGB1BP3	0.605855417783451	0.0699002662280721	0.489147251216527
ILMN_1773073	PHYH	0.606022852108476	-0.0396788870614007	0.489371033529704
ILMN_2360448	TAF1A	0.606124787392872	-0.0687631364035042	0.489504607446207
ILMN_1654690	CECR5	0.606965808732322	-0.0462859758771828	0.490539613674738
ILMN_3233739	FLJ10661	0.608538603367411	0.0906116151315803	0.492245730735602
ILMN_1726901	KLC1	0.608624304264686	0.0645905372807096	0.492335771744766
ILMN_3309589	FAM48B1	0.60898900303069	0.0815901782894777	0.492796629337426
ILMN_1771622	DRD1IP	0.610698846237089	-0.0620198855263165	0.494740462193175
ILMN_2101025	ZNF75D	0.611197341683152	-0.227677372807014	0.495312136994493
ILMN_1811933	SHMT1	0.611197341683152	-0.0246377719298216	0.495332617721091
ILMN_1670719	TPD52L1	0.61183163294854	0.235063351315796	0.495950800810279
ILMN_1652578	TSHB	0.616336327961305	0.0327107052631632	0.500546417690738
ILMN_1691228	C20orf197	0.616440752868551	-0.0608664155701728	0.500670134380924
ILMN_1780299	LOC92154	0.616440752868551	-0.050642798684204	0.50067319207011
ILMN_2337974	PKIA	0.617360242920523	-0.0952625087719259	0.501567107525756
ILMN_1731785	ORM2	0.618391902073557	-0.0247566206140295	0.502805220850631
ILMN_2388272	MED24	0.618995934492082	-0.347017039254382	0.503549199798882
ILMN_1702769	CYP26C1	0.619039608804078	-0.0376488870613993	0.503605800824069
ILMN_1796712	S100A10	0.619378008060365	0.0327652653508803	0.504049768141715
ILMN_2143383	TTTY14	0.620136235886464	-0.305510450219295	0.504856800131418
ILMN_2234187	CDO1	0.620277145490844	0.0339413256579029	0.505034858664788
ILMN_1796475	GPR6	0.62059842387777	0.118026541008776	0.50547633461772
ILMN_3166630	ERCC-00156	0.621442412431704	-0.0331348434210472	0.5064434266659
ILMN_3165247	ERCC-00044	0.621442412431704	-0.027968250657894	0.506449017803977
ILMN_1702613	FLJ43987	0.623075790900915	0.130651384868422	0.508140715471428
ILMN_3300972	SIVA1	0.623938884518606	-0.0558997708333298	0.5091053912097
ILMN_1695506	DKK2	0.624830485340918	0.105071403508774	0.510202810768866
ILMN_1683232	C9orf128	0.624929274509509	0.0547887322368474	0.510394440109065
ILMN_3238420	INE2	0.624929274509509	-0.0302799059210486	0.510405514141445
ILMN_1776054	DALRD3	0.625414145672811	-0.03431999188596	0.511027033146003
ILMN_1764690	NTS	0.625837301041632	-0.222680357456143	0.511543223358807
ILMN_1776846	OR52B4	0.625887272553496	0.0603590581140363	0.511605374130343
ILMN_1768582	PPP2CB	0.62664265137958	0.0578559649122905	0.512564123974535
ILMN_2337336	PVRL2	0.62721013877149	0.093635369517548	0.51314756000775
ILMN_3165424	ERCC-00058	0.627613991900867	-0.0383502780701734	0.513657732487066
ILMN_1712605	ZNF829	0.62781746282998	0.128405246710528	0.513909743291436
ILMN_1730054	GSTT1	0.6278703198952	-0.461732416447363	0.514018887185651
ILMN_1670832	LOC441070	0.6278703198952	-0.0431421390350843	0.514032777654057
ILMN_1698186	IFNA2	0.628242904017059	0.0918011567982475	0.514386308007023
ILMN_1658017	SPN	0.628851116725236	0.0320946736842149	0.515168747812409
ILMN_1751500	ADAM15	0.630303927812951	0.077262173245618	0.51665311576185
ILMN_1756849	HIST1H2AE	0.631499274017858	-0.108825086622799	0.518127344577473
ILMN_1807072	GOSR2	0.631581311782204	0.0506585831140391	0.518237652602717
ILMN_1803296	PCDHGB8P	0.631805786673192	0.0402043837719344	0.518593897744857
ILMN_1704485	OR7A17	0.632478266779057	0.0381187412280699	0.519339645002703
ILMN_1790270	TAC1	0.633130480384971	0.0328634539473702	0.520090708807915
ILMN_3165923	ERCC-00098	0.633803340259355	-0.0461332583333283	0.52098863262358
ILMN_1766560	ANKHD1-EIF4EBP3	0.634198498949399	0.089837503289484	0.52145942925323
ILMN_1731049	MGAT5	0.634689105968013	0.0539661875000039	0.52206241469895
ILMN_3165363	ERCC-00053	0.635493752421384	-0.0329670809210487	0.523027128231073
ILMN_2198575	C5orf34	0.638409940727031	-0.0336189653508772	0.526446631298858
ILMN_2166543	DNAJC6	0.638676095830145	0.0706250195175464	0.526711569380023
ILMN_1694666	BCL2L15	0.638999559458232	0.0399713870614065	0.527065334283025
ILMN_1716377	HMGCLL1	0.642957534116558	-0.0950890646929796	0.531496541537459
ILMN_3165771	ERCC-00086	0.643272337700357	-0.0291706217105219	0.531991062546556
ILMN_1700382	HOXA1	0.643510119939254	-0.0332565157894713	0.532421439824365
ILMN_2275711	PCDH8	0.643904214834848	0.0400620046052644	0.532842409457575
ILMN_1732860	FLJ26850	0.644502636952858	0.0392183508771993	0.533425370693801
ILMN_1658834	ZC3H18	0.644695509100915	-0.0421863390350845	0.533672784502027
ILMN_2064311	C1orf151	0.647198916342803	-0.0449737221491215	0.536516159229883
ILMN_1734742	ARHGDIA	0.647596319625562	0.106504172149132	0.536889688003559
ILMN_2275248	ECE2	0.648534574158657	-0.103780890789471	0.537987789838529
ILMN_1724511	DBX2	0.648534574158657	0.024205832894741	0.537998691910218
ILMN_1716832	ACSF3	0.649254652679913	-0.103931306140348	0.538839149232017
ILMN_2081682	SMAP2	0.649665131075958	0.0337053728070309	0.539376647087851
ILMN_2153495	WNT7B	0.649903248730932	0.108216481359655	0.539665038960491
ILMN_3301818	ST20	0.650232795924827	-0.0880017960526303	0.540049357925243
ILMN_1699520	SLC8A1	0.651389515425337	0.0692178267543859	0.541253976632484
ILMN_1715169	HLA-DRB1	0.652010364536059	0.219014348684217	0.542031674679011
ILMN_2406335	ANKRD17	0.652054781344095	-0.0332872478070101	0.542095310098609
ILMN_1776925	PRSS22	0.652322685582997	-0.0676758546052625	0.542517883179487
ILMN_1708805	NCOA3	0.652666521579421	-0.0928034692982411	0.542937143151373
ILMN_1765085	TRMT6	0.659693451854671	0.102299114035095	0.550668986839372
ILMN_1772798	ARPP19	0.66356307507956	0.0979525515350907	0.554847784874368
ILMN_1659523	USP39	0.663731668246208	0.0475702807017591	0.555033943634011
ILMN_3308808	MIR130A	0.664467605953188	-0.044090043859649	0.555807689045433
ILMN_2189915	THAP5	0.664970736640259	-0.0993424342105218	0.556432264972286
ILMN_1759475	TAS2R39	0.665693114828513	-0.044094105263154	0.557285998331267
ILMN_1746819	C5	0.665959501117036	0.0230753585526298	0.557555918252676
ILMN_2232368	PCIF1	0.665982405577399	0.0616407346491297	0.557618859311273
ILMN_1729785	SGK3	0.667541439914119	-0.0584595975877136	0.559440549940829
ILMN_1748182	SRY	0.667557224960625	-0.0730032214912253	0.559482807494146
ILMN_1799939	TAF1L	0.668100101593045	-0.05284016008771	0.560324413760747
ILMN_1813775	GAK	0.668397579307393	0.0495969802631588	0.56077842201301
ILMN_2249578	NETO1	0.668517802541074	0.0801163013157886	0.561038836635723
ILMN_1699809	CAPNS2	0.668749585944809	0.0512803925438643	0.561354765298117
ILMN_1756935	OSBPL6	0.668949776706986	-0.0918687434210472	0.561613312786849
ILMN_1789162	MAB21L2	0.668949776706986	0.0657828497807067	0.561649691695808
ILMN_1747460	TMEM184B	0.669666630201688	-0.0653218585526218	0.562481672744891
ILMN_1768393	SNRPD1	0.670830931507729	0.104851711622812	0.56385669745204
ILMN_2063446	OR51B5	0.671195465685881	0.061693121929828	0.56433699841513
ILMN_2048326	RPS27A	0.67189499551308	0.0244397357456272	0.565176744872646
ILMN_1767828	C10orf120	0.672001434624987	-0.028748981359648	0.565312028249559
ILMN_1796119	ZUFSP	0.672413394163904	0.119862233552638	0.565779164069552
ILMN_1772370	ARHGEF1	0.674709789613381	-0.0795209451754353	0.568692824339344
ILMN_1810486	RAB34	0.67559800254918	0.0625445131578992	0.56970579907706
ILMN_2078141	ZNF587	0.675867286023273	-0.0759002258771897	0.570036550559916
ILMN_1789775	WDR74	0.675985671725253	0.111822587719304	0.570228441672856
ILMN_1790062	FAM105B	0.676221025176165	0.0587046304824614	0.570473011775909
ILMN_3166566	ERCC-00148	0.676452119952181	-0.0267015688596457	0.570714020935249
ILMN_3243894	SNORA60	0.676734307655952	0.1000953004386	0.571149773408241
ILMN_3165638	ERCC-00076	0.677765172603852	-0.0274121118421018	0.572144824706503
ILMN_1680154	MAP1B	0.678293676084391	0.0443624232456159	0.572778298604663
ILMN_1651967	TP53I3	0.678528585255887	0.0816629791666692	0.573195451834868
ILMN_1757220	PLAC1L	0.679033130656883	0.0316550228070183	0.573712070477921
ILMN_1808417	NPHP4	0.679187034315805	-0.0725670570175403	0.573923101060542
ILMN_2392635	ABCF1	0.680948752290241	0.0397865383772018	0.57613034816945
ILMN_1690386	CSRP2BP	0.680990765145456	0.0427627489035132	0.576273872877172
ILMN_3165888	ERCC-00096	0.680990765145456	-0.0246707028508713	0.576281799418458
ILMN_1718813	CNKSR1	0.681411911816372	-0.048801317982452	0.576684581529041
ILMN_1727642	MOGS	0.681756666079919	-0.0422371929824497	0.577083096542241
ILMN_3245646	C16orf11	0.681819731561157	0.0278704754385979	0.577219392499252
ILMN_1793959	ADPGK	0.682419638773131	0.0846989342105378	0.578140126418782
ILMN_1771043	CBFA2T3	0.682649395260378	0.0578088258771938	0.578453435295074
ILMN_1734781	IFNE1	0.682649395260378	0.0805336458333326	0.578475475562918
ILMN_1677464	LGR6	0.68299010610481	-0.0371044333333268	0.57881069141115
ILMN_1736568	CASP2	0.684982336885587	0.0688488190789567	0.581221864436362
ILMN_3309473	MIR101-1	0.685405810897022	0.0410251842105325	0.581744510634386
ILMN_1724213	PAGE2	0.685429894321018	-0.0520370054824522	0.581834948248059
ILMN_1728147	OVCH2	0.685844793151711	-0.0300292179824506	0.582513988287719
ILMN_1752333	SLC35E1	0.686060539469256	-0.0618341392543797	0.582813998127608
ILMN_1799848	ANKRD22	0.68615567719817	0.151654880482459	0.583058316706876
ILMN_1670130	ARID3A	0.687315602527186	-0.0715090087719243	0.584465094009995
ILMN_1755897	UGT2B7	0.68861649542946	-0.0156491688596407	0.586115412632824
ILMN_2397223	LGALS14	0.68861649542946	-0.0392030379385941	0.586133896184554
ILMN_3308395	MIR1250	0.68930698866545	-0.0325259067982442	0.58679202003423
ILMN_1781468	SMAP2	0.689369244911453	-0.0921513464912262	0.586868483711425
ILMN_2336393	SMN2	0.689613825000069	0.0905387127193045	0.587110779300776
ILMN_2192316	TOP1	0.690436231114322	-0.085114002192979	0.58812936131684
ILMN_1693466	RABEP2	0.690505382890695	-0.0573283344298208	0.588211771346279
ILMN_1707596	ZNF37A	0.690779973682459	0.0895335164473732	0.588539740657599
ILMN_3239689	LOC100093631	0.690964957892793	-0.0272280927631545	0.588804722708343
ILMN_1753729	KNG1	0.69124610338669	-0.0162198081140321	0.589264932621687
ILMN_3245599	SNORD109A	0.693770758471481	0.0820442938596528	0.592599300211896
ILMN_1809291	TSPAN7	0.695625836581457	-0.0478465548245541	0.594870554059276
ILMN_2313926	CDC42SE2	0.696038154770198	-0.0399881337719243	0.595412698007798
ILMN_1804150	HIBADH	0.696559787056065	-0.0336813837719259	0.596024895912731
ILMN_1784040	NAPSA	0.697864528831529	0.0430577291666729	0.597545166566644
ILMN_1804789	KIAA1967	0.69837963286598	-0.0536455361842076	0.598247726489171
ILMN_1769580	PRSS35	0.698882453223256	0.087820766447372	0.598922817853788
ILMN_1689097	NAT5	0.699418181083898	-0.0271026326754384	0.599565920762359
ILMN_1670816	MZF1	0.700253849638612	-0.0433856436403541	0.600616000590397
ILMN_1746526	DAZAP1	0.700891720378614	0.0535214706140383	0.601353978014875
ILMN_1812545	DMC1	0.70151053994823	0.0595465449561416	0.602094467713706
ILMN_3309804	MIR424	0.701917809443923	-0.0242097945175406	0.602521067527229
ILMN_1701551	ABCA6	0.702505430968048	0.0325002719298322	0.603216785109746
ILMN_1709092	ABCC13	0.702839641040896	0.0624498339912289	0.603575534063374
ILMN_1696311	IMPAD1	0.704263700671712	0.0814927565789496	0.60537382882398
ILMN_2151817	PFN1	0.704530157649308	-0.0237131480263137	0.605727126850768
ILMN_3248193	NCRNA00113	0.704862763729036	0.0345134967105292	0.60620589706471
ILMN_1670707	C17orf46	0.704862763729036	-0.0311024714912254	0.606224685583206
ILMN_3188479	CCR2	0.706036669501882	-0.0950959495613972	0.607739022422102
ILMN_3166332	ERCC-00131	0.707815651340332	-0.021771405921049	0.609970541956858
ILMN_2322346	SSX4	0.707815651340332	-0.0284389554824553	0.609993152635844
ILMN_1670901	COX10	0.709116731787565	0.0904453881578995	0.611573050909546
ILMN_1696583	ZNF169	0.709155508467827	-0.0363156896929802	0.611691880010818
ILMN_1775549	PRSS27	0.709155508467827	0.0477318063596517	0.611727192704606
ILMN_1786920	JARID1A	0.710801077709999	-0.0446326688596397	0.613582208178094
ILMN_1692896	JMJD4	0.711338958035582	0.0553417017543936	0.614264447950664
ILMN_1755222	C9orf82	0.71209102105059	0.0866179144736883	0.615083557175979
ILMN_1785175	SWAP70	0.713021825216595	-0.0241042631578878	0.616178815970783
ILMN_1662964	PRMT3	0.713303742829773	-0.0894259923245571	0.616568129546122
ILMN_1725833	IFLTD1	0.713703083693176	0.069432175219303	0.6170684101182
ILMN_2199971	OR5M8	0.714060977161413	0.036712714473687	0.61763588622635
ILMN_1769606	PIWIL4	0.715086477787924	-0.0647895350877192	0.619009739937601
ILMN_1708432	PLCB1	0.7157012899361	-0.035764587719294	0.619809936932441
ILMN_1733627	NEDD4L	0.717016827695933	0.0802891326754445	0.621339734576552
ILMN_3166060	ERCC-00108	0.717498924355388	-0.0247030186403476	0.621921572712836
ILMN_1691127	VTN	0.717893309208024	0.0182977149122898	0.622548153706787
ILMN_2113102	PHKG1	0.718065732960508	0.0395448574561428	0.622761981971196
ILMN_1809964	OR10J1	0.718629091406899	-0.0286203265350782	0.62337288138074
ILMN_1778425	DPP10	0.718968445021418	0.0930510855263194	0.623765148186026
ILMN_1801421	EMD	0.719005932916761	0.0221021096491256	0.623871097458837
ILMN_1758392	ANKS1B	0.720580622011136	-0.0388027510964912	0.625678949731424
ILMN_3238264	PSAPL1	0.721307281228328	-0.0333417600877173	0.626481781003533
ILMN_1661778	MTL5	0.722429101210108	0.0517862807017551	0.627898772549875
ILMN_1682799	STAMBPL1	0.724249081629643	0.0628124528508796	0.629924372288491
ILMN_2382309	TCL1B	0.72558272286575	0.0277690460526365	0.631503771667116
ILMN_2381197	RNF19A	0.725706338642465	0.0769421107456196	0.631710606657082
ILMN_1725338	CLDN23	0.727019451511689	-0.0409829978070118	0.63333337927005
ILMN_1712945	DYNC2LI1	0.728105809711501	-0.0289716633771908	0.63456762249527
ILMN_3309064	MIR10A	0.728327577011132	-0.0224904401315751	0.634835277153796
ILMN_2221768	PRAMEF4	0.728524796921896	-0.076663860745608	0.635131176565568
ILMN_3246826	LVRN	0.728900773998885	0.0848828201754426	0.635558202879172
ILMN_1749675	WNT8B	0.728999110496857	0.0657349287280713	0.635768022974759
ILMN_2085012	TMEM176B	0.730613881975066	-0.0215432785087639	0.637599077243925
ILMN_2125084	TMEM196	0.730787360630125	-0.0244429918859614	0.637821127585491
ILMN_1681846	ZNF540	0.73333143904513	-0.0600173815789429	0.641032727763829
ILMN_1718248	CFHR5	0.734053374932859	0.0516121611842166	0.641900028888253
ILMN_2399896	SEC31A	0.734337955033006	-0.0284255208333342	0.642273867876845
ILMN_3308678	MIR412	0.734668809171894	-0.0273129232456109	0.642663275967571
ILMN_1724495	SESTD1	0.73515257089816	0.0358663081140396	0.643211578098356
ILMN_3236965	LOC100129387	0.73578797031159	0.0479556304824627	0.643917790405442
ILMN_1740770	GON4L	0.735998185803871	0.0522126535087768	0.644176919133647
ILMN_1653821	ADRA1A	0.736589255515484	-0.0857240756578932	0.645017877863203
ILMN_1711049	CACNA2D2	0.736789913971452	-0.036883618421049	0.645311222093075
ILMN_1725726	DHRS2	0.736971186766568	-0.113561717105263	0.645555351093171
ILMN_1773927	C12orf61	0.737150434809417	-0.0446197105263124	0.645888014160548
ILMN_1651771	RRAGB	0.738283685931789	0.0500136348684297	0.647383469991882
ILMN_1676997	TREX1	0.738283685931789	-0.0398793596491238	0.647395705666772
ILMN_1779698	LOC154872	0.740952689718245	0.0878431418859709	0.65058153244349
ILMN_2172933	LCN12	0.742200053922764	0.0467306820175484	0.652015894515449
ILMN_1741157	FLJ43980	0.742200053922764	-0.0255989896929805	0.652030465726204
ILMN_1728799	FBP1	0.742677760062882	-0.0312466096491129	0.652601821093483
ILMN_1746378	GHDC	0.743339138467256	-0.0404809276315774	0.653467694100447
ILMN_2166506	XRCC6	0.744096270854107	0.027880780701766	0.654633492876209
ILMN_1797933	MRPL17	0.744810157961198	-0.081246948464905	0.655489730875475
ILMN_1808494	ITIH2	0.747466674317065	0.0232528256579041	0.658412878486663
ILMN_2168166	ASPN	0.748159600465947	0.0867731578947417	0.659274980327893
ILMN_1703346	CHRNE	0.748454427076567	0.0242015971491254	0.659729931008844
ILMN_1735453	FAM98A	0.74853369962613	0.0298724846491325	0.659836902526407
ILMN_2340643	INSC	0.748817627843065	-0.0428741864035072	0.660265616435269
ILMN_2325028	ODF2L	0.749485830711651	-0.073075529605255	0.661084414521575
ILMN_2087941	ENTPD3	0.749486925586804	0.0319095131579008	0.661136405679833
ILMN_1807972	MICAL1	0.750075542155764	0.0552053596491202	0.661834364578397
ILMN_1745409	LOC340529	0.750973514949311	0.0582408971491297	0.662933456894185
ILMN_3248932	KCNV2	0.75140036978982	0.0210359853070221	0.663561046592499
ILMN_2245627	DRGX	0.752596221581926	0.0317149796052636	0.665032008579678
ILMN_1684000	EDA	0.753190698476977	0.0429695833333366	0.665793408884361
ILMN_1786984	DCTN3	0.753349699130041	0.0279013004386002	0.665979905586246
ILMN_1722634	NUCB1	0.753608136767071	0.0135471041666726	0.666306801577793
ILMN_1781764	HNRNPH2	0.753793485431192	0.0336471622807064	0.666699759992398
ILMN_1815949	SLC24A4	0.754346057407938	0.0286897388157943	0.667374273480352
ILMN_3309354	BTF3L1	0.755562598057369	0.0215758098684269	0.668656310184685
ILMN_3248844	WASH2P	0.756018268442165	-0.0719186710526252	0.669136773590385
ILMN_3235046	LOC100132354	0.757629158136714	0.027464685307022	0.671152018981565
ILMN_1689251	SPG3A	0.757896028937584	0.0801266710526392	0.671572710939655
ILMN_1813946	CABP1	0.758334831314904	0.0157581732456196	0.671987348224447
ILMN_1739366	TBR1	0.758466246895207	0.0907585274122873	0.672155436963265
ILMN_3165441	ERCC-00059	0.759182533405838	-0.0270462258771866	0.673161258138588
ILMN_1785831	ZDHHC13	0.762056707627847	-0.061491286184209	0.676764048245325
ILMN_1718334	ITPA	0.763536554623691	-0.0670954374999972	0.678745617093426
ILMN_1736218	CHRNB3	0.764190249219939	0.0276531984649147	0.679517230831033
ILMN_3244353	ANKRD20A2	0.764411306393676	0.0175227401315796	0.679791856879014
ILMN_1701596	RPS20	0.766929878819075	-0.0313088717105199	0.682632075139094
ILMN_1791447	CXCL12	0.768100732266764	-0.0268156864035003	0.684014135440338
ILMN_1695763	PDIA5	0.768479947488149	-0.0752705975877159	0.684534951352074
ILMN_2317186	ANK1	0.768895798129842	-0.0221237894736834	0.685212926316152
ILMN_1658356	PAMR1	0.769383252843231	0.0534680098684266	0.68596814373387
ILMN_3242830	MSLNL	0.769556286483389	0.0229665260964929	0.686275891300001
ILMN_1745620	KRCC1	0.769650814900223	-0.0407408114035004	0.686416289967861
ILMN_2067709	TFB2M	0.770951551112462	-0.0794674331140293	0.687865034081382
ILMN_3166728	ERCC-00165	0.771225751031083	-0.0214909679824524	0.688200344874843
ILMN_3310745	SNORD116-27	0.771580433141759	-0.0198596089912231	0.688662523640158
ILMN_3232921	CCR2	0.771590365775924	-0.0169221291666677	0.688723919099169
ILMN_1659895	MSN	0.772480488126074	-0.0432028870613976	0.689860780548047
ILMN_3232080	FAM178A	0.772624657530598	0.0254217903508813	0.690067936286476
ILMN_2278112	PRKACB	0.773620819743803	-0.0556167401315797	0.691168330156104
ILMN_1697301	ST8SIA3	0.7744533855847	-0.0362012434210488	0.69201761145108
ILMN_1782488	RNASEH2B	0.774758659452287	-0.0264127938596417	0.692369509704902
ILMN_1762003	SEC62	0.774925530064656	-0.0478562149122741	0.692597770956109
ILMN_3251526	USP13	0.777333986982953	-0.0224045085526274	0.695638162212768
ILMN_1677532	TARDBP	0.777470235540119	-0.0567411118421024	0.695951514383913
ILMN_1806115	LOC653623	0.7780302247007	0.0241206495614064	0.696749809423223
ILMN_1695418	IQGAP3	0.778251776054109	-0.0232544627192972	0.697027691042641
ILMN_1688728	TRMT2A	0.778480614631334	-0.049017457236836	0.697382424105651
ILMN_1757152	MAGEC2	0.779206353037041	-0.0208308048245573	0.698333555596529
ILMN_3307752	DLEU7	0.779284725946548	-0.0315055855263147	0.698456848356626
ILMN_2135339	C3orf70	0.779327642246241	0.0446482741228085	0.698521841848581
ILMN_1751492	FAM18B	0.779395789965782	-0.033684252192975	0.698648798328182
ILMN_1778560	ZNF3	0.779395789965782	0.0331370756579012	0.698715577647099
ILMN_1788650	GPHB5	0.779513849681558	-0.0226068791666654	0.698893512229991
ILMN_1722559	NEUROD6	0.77977765849954	-0.0312348230263142	0.699190635617537
ILMN_2055700	SLBP	0.780133640201686	0.0178758859649211	0.699775387308256
ILMN_1670076	FAM155B	0.78152495252659	0.0670877949561426	0.701342625981499
ILMN_2135175	SNORD36A	0.782307596202708	-0.081890802631575	0.70228464196677
ILMN_1692602	ZAN	0.78282908410406	0.023749179605268	0.702961897984294
ILMN_1746085	IGFBP3	0.783134729487648	-0.0302933004385881	0.703373722215733
ILMN_1732039	DDX3Y	0.78356027908869	0.182997178947373	0.703889293159633
ILMN_1795400	TBCD	0.786853126984011	-0.0587816414473643	0.708079424888495
ILMN_1784584	RINT1	0.787176217224805	-0.0433094616228011	0.708691717777909
