"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7905528"	"0.925368"	"6.29e-01"	"-0.486424"	"-6.0053"	"-0.0337022"	"LCE1A"	"late cornified envelope 1A"
"8094774"	"0.925368"	"6.29e-01"	"0.486403"	"-6.00531"	"0.0337219"	""	""
"7894100"	"0.925368"	"6.29e-01"	"-0.486392"	"-6.005315"	"-0.043317"	""	""
"8180227"	"0.925368"	"6.29e-01"	"-0.48634"	"-6.005339"	"-0.0510367"	""	""
"8128043"	"0.925368"	"6.29e-01"	"-0.486338"	"-6.00534"	"-0.030775"	"CNR1"	"cannabinoid receptor 1"
"7964979"	"0.925368"	"6.29e-01"	"0.486273"	"-6.005371"	"0.0213314"	""	""
"8037750"	"0.925368"	"6.29e-01"	"-0.486215"	"-6.005398"	"-0.0348006"	"IGFL4"	"IGF like family member 4"
"8124645"	"0.925368"	"6.29e-01"	"-0.486196"	"-6.005407"	"-0.031017"	"OR12D3"	"olfactory receptor family 12 subfamily D member 3"
"8014679"	"0.925368"	"6.29e-01"	"-0.486084"	"-6.00546"	"-0.0390648"	"SRCIN1"	"SRC kinase signaling inhibitor 1"
"8012079"	"0.925368"	"6.29e-01"	"0.486036"	"-6.005483"	"0.0361437"	"DVL2"	"dishevelled segment polarity protein 2"
"7906527"	"0.925368"	"6.29e-01"	"-0.486014"	"-6.005493"	"-0.0249911"	"ATP1A4"	"ATPase Na+/K+ transporting subunit alpha 4"
"7952766"	"0.925368"	"6.29e-01"	"0.485973"	"-6.005512"	"0.0560184"	""	""
"8137264"	"0.925368"	"6.29e-01"	"-0.485971"	"-6.005513"	"-0.0527229"	"TMEM176A"	"transmembrane protein 176A"
"8028744"	"0.925368"	"6.29e-01"	"-0.485963"	"-6.005517"	"-0.0377617"	"LGALS17A"	"galectin 14 pseudogene"
"7937305"	"0.925368"	"6.29e-01"	"0.485941"	"-6.005527"	"0.0534415"	"NLRP6"	"NLR family pyrin domain containing 6"
"7892924"	"0.925368"	"6.29e-01"	"0.485917"	"-6.005538"	"0.0382217"	""	""
"7974916"	"0.925368"	"6.29e-01"	"-0.485894"	"-6.005549"	"-0.056259"	""	""
"7893350"	"0.925368"	"6.29e-01"	"0.485875"	"-6.005558"	"0.0765137"	""	""
"7895031"	"0.925368"	"6.29e-01"	"-0.485763"	"-6.005611"	"-0.052221"	""	""
"7970672"	"0.925368"	"6.29e-01"	"-0.485754"	"-6.005615"	"-0.0327403"	""	""
"8159491"	"0.925368"	"6.29e-01"	"0.485718"	"-6.005632"	"0.0624068"	"C8G"	"complement component 8, gamma polypeptide"
"7903541"	"0.925368"	"6.29e-01"	"-0.485694"	"-6.005643"	"-0.0386178"	"STXBP3"	"syntaxin binding protein 3"
"7952484"	"0.925368"	"6.29e-01"	"0.485671"	"-6.005654"	"0.0328375"	"TMEM218"	"transmembrane protein 218"
"7998427"	"0.925368"	"6.30e-01"	"0.485636"	"-6.005671"	"0.0432462"	"TPSG1///CACNA1H"	"tryptase gamma 1///calcium voltage-gated channel subunit alpha1 H"
"7974793"	"0.925368"	"6.30e-01"	"-0.485623"	"-6.005676"	"-0.0337174"	"SIX6"	"SIX homeobox 6"
"7895228"	"0.925368"	"6.30e-01"	"-0.485597"	"-6.005689"	"-0.0959947"	""	""
"7895296"	"0.925368"	"6.30e-01"	"-0.485597"	"-6.005689"	"-0.0959947"	""	""
"8092218"	"0.925393"	"6.30e-01"	"-0.485491"	"-6.005738"	"-0.0434936"	""	""
"7892940"	"0.925393"	"6.30e-01"	"-0.485472"	"-6.005747"	"-0.09014"	""	""
"8157308"	"0.925393"	"6.30e-01"	"-0.485454"	"-6.005756"	"-0.0516478"	"C9orf43"	"chromosome 9 open reading frame 43"
"8167201"	"0.92545"	"6.30e-01"	"-0.485345"	"-6.005807"	"-0.0383872"	"ZNF81"	"zinc finger protein 81"
"8133531"	"0.92545"	"6.30e-01"	"0.48532"	"-6.005819"	"0.0388408"	"PMS2P9///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2P5///PMS2P2///PMS2P1"	"PMS1 homolog 2, mismatch repair system component pseudogene 9///DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1"
"7896573"	"0.9255"	"6.30e-01"	"0.485207"	"-6.005872"	"0.029077"	""	""
"8119856"	"0.9255"	"6.30e-01"	"0.485137"	"-6.005905"	"0.0249198"	""	""
"8139482"	"0.9255"	"6.30e-01"	"-0.484945"	"-6.005995"	"-0.063424"	"SNORA5A"	"small nucleolar RNA, H/ACA box 5A"
"8008544"	"0.9255"	"6.30e-01"	"-0.484901"	"-6.006016"	"-0.0379688"	"KIF2B"	"kinesin family member 2B"
"8014861"	"0.9255"	"6.30e-01"	"0.484789"	"-6.006069"	"0.0506666"	""	""
"8013906"	"0.9255"	"6.30e-01"	"-0.484784"	"-6.006071"	"-0.0402414"	"TWF1"	"twinfilin actin binding protein 1"
"8103743"	"0.9255"	"6.30e-01"	"0.484752"	"-6.006086"	"0.0417204"	""	""
"8001211"	"0.9255"	"6.30e-01"	"0.484738"	"-6.006092"	"0.0273687"	"ITFG1"	"integrin alpha FG-GAP repeat containing 1"
"8032037"	"0.9255"	"6.30e-01"	"0.484702"	"-6.006109"	"0.0352924"	"SHC2"	"SHC adaptor protein 2"
"7922266"	"0.9255"	"6.30e-01"	"0.48456"	"-6.006176"	"0.0393143"	""	""
"7981785"	"0.9255"	"6.30e-01"	"0.484552"	"-6.006179"	"0.0385794"	"OR4N3P"	"olfactory receptor family 4 subfamily N member 3 pseudogene"
"7895117"	"0.9255"	"6.30e-01"	"-0.484542"	"-6.006184"	"-0.0793002"	""	""
"8111253"	"0.9255"	"6.30e-01"	"0.484396"	"-6.006253"	"0.0373472"	""	""
"8068192"	"0.9255"	"6.30e-01"	"0.48435"	"-6.006274"	"0.0321913"	"MRAP///URB1"	"melanocortin 2 receptor accessory protein///URB1 ribosome biogenesis 1 homolog (S. cerevisiae)"
"8025586"	"0.9255"	"6.31e-01"	"0.484214"	"-6.006338"	"0.0304388"	"MRPL4"	"mitochondrial ribosomal protein L4"
"7966397"	"0.9255"	"6.31e-01"	"0.484198"	"-6.006346"	"0.0279479"	"ATXN2"	"ataxin 2"
"8000603"	"0.9255"	"6.31e-01"	"-0.484195"	"-6.006347"	"-0.0285494"	"TUFM"	"Tu translation elongation factor, mitochondrial"
"7977965"	"0.9255"	"6.31e-01"	"0.484095"	"-6.006394"	"0.0451949"	"SLC22A17"	"solute carrier family 22 member 17"
"8167897"	"0.9255"	"6.31e-01"	"-0.484052"	"-6.006414"	"-0.0498012"	"RRAGB"	"Ras related GTP binding B"
"8093807"	"0.9255"	"6.31e-01"	"-0.483997"	"-6.00644"	"-0.039491"	"DOK7"	"docking protein 7"
"8171725"	"0.9255"	"6.31e-01"	"0.483958"	"-6.006458"	"0.0335753"	"MAP7D2"	"MAP7 domain containing 2"
"8168303"	"0.9255"	"6.31e-01"	"-0.483957"	"-6.006459"	"-0.02653"	"TAF1"	"TATA-box binding protein associated factor 1"
"8006085"	"0.9255"	"6.31e-01"	"-0.483938"	"-6.006467"	"-0.030237"	"EFCAB5"	"EF-hand calcium binding domain 5"
"8012696"	"0.9255"	"6.31e-01"	"0.483926"	"-6.006473"	"0.0245247"	"MYH4"	"myosin heavy chain 4"
"8010092"	"0.9255"	"6.31e-01"	"0.483924"	"-6.006474"	"0.0272431"	"MFSD11"	"major facilitator superfamily domain containing 11"
"8035315"	"0.9255"	"6.31e-01"	"-0.483828"	"-6.006519"	"-0.0486408"	"NXNL1"	"nucleoredoxin-like 1"
"8145083"	"0.9255"	"6.31e-01"	"-0.483811"	"-6.006527"	"-0.0411728"	""	""
"8160816"	"0.9255"	"6.31e-01"	"0.483807"	"-6.006529"	"0.0536337"	"ENHO"	"energy homeostasis associated"
"8132694"	"0.9255"	"6.31e-01"	"0.483686"	"-6.006585"	"0.2774406"	"IGFBP1"	"insulin like growth factor binding protein 1"
"8005601"	"0.9255"	"6.31e-01"	"0.483604"	"-6.006624"	"0.0425247"	""	""
"7931838"	"0.9255"	"6.31e-01"	"-0.483553"	"-6.006648"	"-0.1235135"	""	""
"7969675"	"0.9255"	"6.31e-01"	"0.483507"	"-6.006669"	"0.0277662"	""	""
"7985087"	"0.9255"	"6.31e-01"	"0.483475"	"-6.006684"	"0.0244169"	""	""
"7898375"	"0.9255"	"6.31e-01"	"0.483473"	"-6.006685"	"0.0487108"	"RNU1-1///RNU1-2///RNU1-3///RNVU1-18///RNU1-4"	"RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4"
"7898411"	"0.9255"	"6.31e-01"	"0.483473"	"-6.006685"	"0.0487108"	"RNU1-1///RNU1-2///RNU1-3///RNVU1-18///RNU1-4"	"RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4"
"7912800"	"0.9255"	"6.31e-01"	"0.483473"	"-6.006685"	"0.0487108"	"RNU1-1///RNU1-2///RNU1-3///RNVU1-18///RNU1-4"	"RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4"
"7912850"	"0.9255"	"6.31e-01"	"0.483473"	"-6.006685"	"0.0487108"	"RNU1-1///RNU1-2///RNU1-3///RNVU1-18///RNU1-4"	"RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4"
"7919576"	"0.9255"	"6.31e-01"	"0.483473"	"-6.006685"	"0.0487108"	"RNU1-1///RNU1-2///RNU1-3///RNVU1-18///RNU1-4"	"RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4"
"7970317"	"0.9255"	"6.31e-01"	"0.48347"	"-6.006686"	"0.0313319"	"TFDP1"	"transcription factor Dp-1"
"8015152"	"0.9255"	"6.31e-01"	"-0.483426"	"-6.006707"	"-0.0256867"	"KRT40"	"keratin 40"
"8019604"	"0.9255"	"6.31e-01"	"-0.483426"	"-6.006707"	"-0.0256867"	"KRT40"	"keratin 40"
"8102775"	"0.9255"	"6.31e-01"	"0.483413"	"-6.006713"	"0.0442164"	""	""
"7959986"	"0.9255"	"6.31e-01"	"0.48341"	"-6.006715"	"0.0449011"	"PUS1"	"pseudouridylate synthase 1"
"8063211"	"0.9255"	"6.31e-01"	"0.483349"	"-6.006743"	"0.0374286"	"NCOA3"	"nuclear receptor coactivator 3"
"8090567"	"0.9255"	"6.31e-01"	"0.483246"	"-6.006791"	"0.059351"	"EFCAB12"	"EF-hand calcium binding domain 12"
"7919051"	"0.9255"	"6.31e-01"	"-0.48314"	"-6.006841"	"-0.035714"	"ZNF697"	"zinc finger protein 697"
"8068496"	"0.9255"	"6.31e-01"	"0.483122"	"-6.006849"	"0.0380509"	"SIM2"	"single-minded family bHLH transcription factor 2"
"8152703"	"0.9255"	"6.31e-01"	"0.48309"	"-6.006864"	"0.0452114"	"FBXO32"	"F-box protein 32"
"7892527"	"0.9255"	"6.31e-01"	"-0.483082"	"-6.006868"	"-0.0898544"	""	""
"8124940"	"0.9255"	"6.31e-01"	"-0.483051"	"-6.006883"	"-0.0549825"	"SNORD117"	"small nucleolar RNA, C/D box 117"
"7894889"	"0.9255"	"6.31e-01"	"-0.483049"	"-6.006884"	"-0.1206486"	""	""
"8089873"	"0.9255"	"6.31e-01"	"0.48298"	"-6.006915"	"0.0933757"	""	""
"7939559"	"0.9255"	"6.31e-01"	"-0.48298"	"-6.006916"	"-0.0575769"	"TSPAN18"	"tetraspanin 18"
"8144740"	"0.9255"	"6.31e-01"	"-0.482908"	"-6.006949"	"-0.0344302"	""	""
"8036403"	"0.9255"	"6.31e-01"	"0.482863"	"-6.006971"	"0.0316468"	""	""
"8100109"	"0.9255"	"6.31e-01"	"-0.482842"	"-6.00698"	"-0.0308938"	"GABRA2"	"gamma-aminobutyric acid type A receptor alpha2 subunit"
"8070925"	"0.9255"	"6.32e-01"	"0.482733"	"-6.007031"	"0.0472211"	""	""
"8013179"	"0.9255"	"6.32e-01"	"-0.482731"	"-6.007032"	"-0.0266937"	"ATPAF2"	"ATP synthase mitochondrial F1 complex assembly factor 2"
"7953264"	"0.9255"	"6.32e-01"	"0.482612"	"-6.007088"	"0.0427062"	"KCNA6"	"potassium voltage-gated channel subfamily A member 6"
"7930777"	"0.9255"	"6.32e-01"	"0.482601"	"-6.007093"	"0.0291094"	"PNLIP///COL1A2"	"pancreatic lipase///collagen type I alpha 2 chain"
"7894427"	"0.9255"	"6.32e-01"	"-0.482597"	"-6.007095"	"-0.0984861"	""	""
"7939265"	"0.9255"	"6.32e-01"	"-0.482525"	"-6.007128"	"-0.0240763"	"NAT10"	"N-acetyltransferase 10"
"8171762"	"0.9255"	"6.32e-01"	"-0.482493"	"-6.007143"	"-0.032327"	"RPS6KA3"	"ribosomal protein S6 kinase A3"
"7950895"	"0.9255"	"6.32e-01"	"0.482474"	"-6.007152"	"0.0516293"	""	""
"8149966"	"0.9255"	"6.32e-01"	"0.482446"	"-6.007165"	"0.0603712"	"SCARA5"	"scavenger receptor class A member 5"
"7906177"	"0.9255"	"6.32e-01"	"-0.482438"	"-6.007169"	"-0.0338275"	"TTC24"	"tetratricopeptide repeat domain 24"
"7942647"	"0.9255"	"6.32e-01"	"-0.482404"	"-6.007185"	"-0.0520768"	"LOC100506127"	"putative uncharacterized protein FLJ37770-like"
"7892539"	"0.9255"	"6.32e-01"	"-0.4824"	"-6.007186"	"-0.1301895"	""	""
"7894903"	"0.9255"	"6.32e-01"	"0.482381"	"-6.007196"	"0.0530878"	""	""
"7893437"	"0.9255"	"6.32e-01"	"-0.482379"	"-6.007197"	"-0.0991709"	""	""
"8067203"	"0.9255"	"6.32e-01"	"-0.482373"	"-6.007199"	"-0.03765"	"LOC100291105///RBM38"	"uncharacterized LOC100291105///RNA binding motif protein 38"
"7915733"	"0.9255"	"6.32e-01"	"-0.48232"	"-6.007224"	"-0.0321781"	"PRDX1"	"peroxiredoxin 1"
"8043583"	"0.9255"	"6.32e-01"	"0.482314"	"-6.007227"	"0.0464357"	"STARD7-AS1"	"STARD7 antisense RNA 1"
"8144457"	"0.9255"	"6.32e-01"	"-0.482313"	"-6.007227"	"-0.028466"	"DEFB104B///DEFB104A"	"defensin beta 104B///defensin beta 104A"
"8149192"	"0.9255"	"6.32e-01"	"-0.482313"	"-6.007227"	"-0.028466"	"DEFB104B///DEFB104A"	"defensin beta 104B///defensin beta 104A"
"7978260"	"0.9255303"	"6.32e-01"	"-0.482224"	"-6.007269"	"-0.0550189"	"DHRS1"	"dehydrogenase/reductase 1"
"7915032"	"0.9255303"	"6.32e-01"	"-0.482204"	"-6.007278"	"-0.0408831"	"RSPO1"	"R-spondin 1"
"8113234"	"0.9255875"	"6.32e-01"	"-0.48211"	"-6.007322"	"-0.0269632"	"PCSK1"	"proprotein convertase subtilisin/kexin type 1"
"8065603"	"0.9256575"	"6.32e-01"	"0.482002"	"-6.007372"	"0.0418839"	"TSPY26P"	"testis specific protein, Y-linked 26, pseudogene"
"8052204"	"0.9256661"	"6.32e-01"	"-0.481955"	"-6.007395"	"-0.0316798"	"RTN4"	"reticulon 4"
"7896671"	"0.9257586"	"6.32e-01"	"-0.481702"	"-6.007512"	"-0.1213744"	""	""
"8175121"	"0.9257586"	"6.32e-01"	"0.481689"	"-6.007519"	"0.0263944"	"IGSF1"	"immunoglobulin superfamily member 1"
"7913256"	"0.9257586"	"6.32e-01"	"0.481654"	"-6.007535"	"0.032126"	"DDOST"	"dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
"8166079"	"0.9257586"	"6.32e-01"	"-0.481608"	"-6.007556"	"-0.0258741"	"EGFL6"	"EGF like domain multiple 6"
"8005225"	"0.9257586"	"6.32e-01"	"0.481606"	"-6.007557"	"0.1344346"	"USP32P1"	"ubiquitin specific peptidase 32 pseudogene 1"
"7975626"	"0.9257586"	"6.32e-01"	"-0.481573"	"-6.007573"	"-0.0466806"	"ELMSAN1"	"ELM2 and Myb/SANT domain containing 1"
"8030569"	"0.9257586"	"6.32e-01"	"0.481542"	"-6.007587"	"0.03007"	"ZNF473"	"zinc finger protein 473"
"7926366"	"0.9257586"	"6.32e-01"	"0.481504"	"-6.007605"	"0.0437761"	""	""
"7925048"	"0.9257586"	"6.32e-01"	"-0.481489"	"-6.007612"	"-0.0288855"	"EGLN1"	"egl-9 family hypoxia inducible factor 1"
"7921538"	"0.9257586"	"6.32e-01"	"-0.481471"	"-6.00762"	"-0.0423702"	"IGSF8"	"immunoglobulin superfamily member 8"
"8051820"	"0.9258865"	"6.33e-01"	"-0.481283"	"-6.007708"	"-0.0421497"	"THADA"	"THADA, armadillo repeat containing"
"7894181"	"0.9258865"	"6.33e-01"	"-0.481268"	"-6.007715"	"-0.0846745"	""	""
"8170998"	"0.9259091"	"6.33e-01"	"0.481107"	"-6.00779"	"0.0501882"	"F8A3///F8A2///F8A1"	"coagulation factor VIII-associated 3///coagulation factor VIII-associated 2///coagulation factor VIII-associated 1"
"8064351"	"0.9259091"	"6.33e-01"	"0.481061"	"-6.007811"	"0.018396"	"CSNK2A3///CSNK2A1"	"casein kinase 2 alpha 3///casein kinase 2 alpha 1"
"8122182"	"0.9259091"	"6.33e-01"	"-0.481046"	"-6.007818"	"-0.0325885"	"SLC2A12///TBPL1"	"solute carrier family 2 member 12///TATA-box binding protein like 1"
"7996516"	"0.9259091"	"6.33e-01"	"0.481036"	"-6.007823"	"0.0379776"	"PLEKHG4"	"pleckstrin homology and RhoGEF domain containing G4"
"7896568"	"0.9259091"	"6.33e-01"	"-0.480991"	"-6.007844"	"-0.1098544"	""	""
"8042859"	"0.9259091"	"6.33e-01"	"-0.480973"	"-6.007852"	"-0.0347579"	"INO80B"	"INO80 complex subunit B"
"8128075"	"0.9259091"	"6.33e-01"	"0.480926"	"-6.007874"	"0.0618259"	""	""
"7956044"	"0.9259091"	"6.33e-01"	"-0.480912"	"-6.007881"	"-0.0763472"	""	""
"7894945"	"0.9259091"	"6.33e-01"	"0.480891"	"-6.00789"	"0.0736047"	""	""
"7927964"	"0.9259091"	"6.33e-01"	"0.48081"	"-6.007928"	"0.1189801"	"SRGN"	"serglycin"
"8045835"	"0.9259091"	"6.33e-01"	"-0.480783"	"-6.007941"	"-0.0275538"	"GALNT5///GALNT5"	"polypeptide N-acetylgalactosaminyltransferase 5///polypeptide N-acetylgalactosaminyltransferase 5"
"7894281"	"0.9259091"	"6.33e-01"	"0.480773"	"-6.007945"	"0.0789041"	""	""
"8145438"	"0.9259729"	"6.33e-01"	"0.480617"	"-6.008018"	"0.0437442"	""	""
"7895333"	"0.9259729"	"6.33e-01"	"-0.480616"	"-6.008018"	"-0.0799711"	""	""
"8124498"	"0.9259729"	"6.33e-01"	"-0.480593"	"-6.008029"	"-0.0710006"	"ZNF204P"	"zinc finger protein 204, pseudogene"
"7971922"	"0.9259738"	"6.33e-01"	"-0.480541"	"-6.008053"	"-0.0654098"	"PCDH9"	"protocadherin 9"
"7892572"	"0.9259738"	"6.33e-01"	"-0.480476"	"-6.008083"	"-0.0908924"	""	""
"7893913"	"0.9259738"	"6.33e-01"	"-0.480474"	"-6.008084"	"-0.0653339"	""	""
"8017212"	"0.9260258"	"6.33e-01"	"-0.480342"	"-6.008146"	"-0.0313355"	"USP32"	"ubiquitin specific peptidase 32"
"7893590"	"0.9260258"	"6.33e-01"	"0.480339"	"-6.008147"	"0.10977"	""	""
"8024246"	"0.9260258"	"6.33e-01"	"0.480305"	"-6.008163"	"0.0511563"	"C19orf24"	"chromosome 19 open reading frame 24"
"7914103"	"0.926101"	"6.33e-01"	"0.480193"	"-6.008215"	"0.0291547"	"AHDC1"	"AT-hook DNA binding motif containing 1"
"8124588"	"0.9261455"	"6.33e-01"	"0.48011"	"-6.008253"	"0.0391778"	"GPX6"	"glutathione peroxidase 6"
"7932086"	"0.9262304"	"6.33e-01"	"0.479989"	"-6.00831"	"0.062608"	""	""
"8049847"	"0.9262719"	"6.34e-01"	"-0.479855"	"-6.008372"	"-0.0384303"	"FARP2"	"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
"8119052"	"0.9262719"	"6.34e-01"	"-0.479824"	"-6.008386"	"-0.0313398"	"PNPLA1"	"patatin like phospholipase domain containing 1"
"7996198"	"0.9262719"	"6.34e-01"	"0.47976"	"-6.008416"	"0.0424796"	"CCDC113"	"coiled-coil domain containing 113"
"8174893"	"0.9262719"	"6.34e-01"	"-0.479682"	"-6.008453"	"-0.0500075"	"THOC2"	"THO complex 2"
"8128007"	"0.9262719"	"6.34e-01"	"0.479633"	"-6.008475"	"0.0278422"	"GJB7"	"gap junction protein beta 7"
"7990309"	"0.9262719"	"6.34e-01"	"-0.479618"	"-6.008482"	"-0.0329229"	"STRA6"	"stimulated by retinoic acid 6"
"8123060"	"0.9262719"	"6.34e-01"	"0.47957"	"-6.008505"	"0.0645719"	""	""
"8017460"	"0.9262719"	"6.34e-01"	"-0.479567"	"-6.008506"	"-0.0271264"	"PTCRA///SMARCD2"	"pre T-cell antigen receptor alpha///SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
"8115340"	"0.9262719"	"6.34e-01"	"0.479524"	"-6.008526"	"0.0362528"	""	""
"8127107"	"0.9262719"	"6.34e-01"	"0.479517"	"-6.008529"	"0.1020674"	""	""
"7948772"	"0.9262719"	"6.34e-01"	"-0.479515"	"-6.00853"	"-0.0497063"	"INTS5"	"integrator complex subunit 5"
"8172272"	"0.9263154"	"6.34e-01"	"0.479433"	"-6.008568"	"0.017253"	""	""
"8040522"	"0.9263539"	"6.34e-01"	"0.479292"	"-6.008633"	"0.060613"	"MFSD2B"	"major facilitator superfamily domain containing 2B"
"7912529"	"0.9263539"	"6.34e-01"	"0.479276"	"-6.008641"	"0.0663614"	""	""
"8097128"	"0.9263539"	"6.34e-01"	"0.479227"	"-6.008663"	"0.0291063"	"EXOSC9"	"exosome component 9"
"8180313"	"0.9263539"	"6.34e-01"	"-0.479151"	"-6.008699"	"-0.0444404"	"KCNMB3"	"potassium calcium-activated channel subfamily M regulatory beta subunit 3"
"7978389"	"0.9263539"	"6.34e-01"	"-0.479116"	"-6.008715"	"-0.0362615"	""	""
"8107206"	"0.9263539"	"6.34e-01"	"-0.479086"	"-6.008729"	"-0.0267321"	""	""
"7921014"	"0.9263539"	"6.34e-01"	"0.479066"	"-6.008738"	"0.038985"	"MEF2D"	"myocyte enhancer factor 2D"
"7892755"	"0.9263539"	"6.34e-01"	"-0.479059"	"-6.008742"	"-0.0938971"	""	""
"7951701"	"0.9263539"	"6.34e-01"	"-0.479041"	"-6.00875"	"-0.0855935"	""	""
"7896669"	"0.9263758"	"6.34e-01"	"-0.478972"	"-6.008782"	"-0.1429427"	""	""
"7977928"	"0.9263758"	"6.34e-01"	"-0.478915"	"-6.008808"	"-0.0346821"	"CEBPE"	"CCAAT/enhancer binding protein epsilon"
"8020179"	"0.9263758"	"6.34e-01"	"0.478885"	"-6.008822"	"0.0362147"	"CHMP1B"	"charged multivesicular body protein 1B"
"8138531"	"0.9263758"	"6.34e-01"	"-0.478862"	"-6.008833"	"-0.0197875"	"EEF1A1"	"eukaryotic translation elongation factor 1 alpha 1"
"7896361"	"0.9263798"	"6.34e-01"	"-0.478819"	"-6.008853"	"-0.09419"	""	""
"8109908"	"0.9264585"	"6.34e-01"	"0.478703"	"-6.008906"	"0.0402684"	"LINC01366"	"long intergenic non-protein coding RNA 1366"
"8042962"	"0.9265875"	"6.35e-01"	"-0.478468"	"-6.009015"	"-0.0345126"	"MRPL19"	"mitochondrial ribosomal protein L19"
"7911265"	"0.9265875"	"6.35e-01"	"-0.478414"	"-6.00904"	"-0.0319961"	"OR2M2"	"olfactory receptor family 2 subfamily M member 2"
"7983290"	"0.9265875"	"6.35e-01"	"0.478396"	"-6.009049"	"0.0324619"	"SERF2-C15ORF63///SERINC4///SERF2"	"SERF2-C15orf63 readthrough///serine incorporator 4///small EDRK-rich factor 2"
"8133339"	"0.9265875"	"6.35e-01"	"0.478377"	"-6.009058"	"0.0479338"	"VPS37D"	"VPS37D, ESCRT-I subunit"
"7910706"	"0.9265875"	"6.35e-01"	"0.478358"	"-6.009066"	"0.0470804"	"HEATR1///LGALS8"	"HEAT repeat containing 1///galectin 8"
"8080128"	"0.9265875"	"6.35e-01"	"0.478342"	"-6.009074"	"0.0418268"	"GRM2"	"glutamate metabotropic receptor 2"
"7997942"	"0.9266347"	"6.35e-01"	"0.478257"	"-6.009113"	"0.0319454"	"CPNE7"	"copine 7"
"8095331"	"0.9266808"	"6.35e-01"	"0.478173"	"-6.009152"	"0.0405234"	""	""
"7896419"	"0.926716"	"6.35e-01"	"0.478096"	"-6.009188"	"0.0230583"	""	""
"8141076"	"0.926716"	"6.35e-01"	"0.477978"	"-6.009242"	"0.0443899"	"PON2"	"paraoxonase 2"
"7893338"	"0.926716"	"6.35e-01"	"-0.477958"	"-6.009252"	"-0.0866458"	""	""
"8075956"	"0.926716"	"6.35e-01"	"0.477943"	"-6.009259"	"0.0653649"	"LGALS2"	"galectin 2"
"7895770"	"0.926716"	"6.35e-01"	"0.477942"	"-6.009259"	"0.0445287"	""	""
"8018502"	"0.9267484"	"6.35e-01"	"0.477871"	"-6.009292"	"0.0300449"	"TRIM65"	"tripartite motif containing 65"
"8115066"	"0.9268114"	"6.35e-01"	"0.477743"	"-6.009351"	"0.0272598"	""	""
"8038532"	"0.9268114"	"6.35e-01"	"0.477717"	"-6.009363"	"0.0406544"	"IZUMO2"	"IZUMO family member 2"
"7916246"	"0.9268114"	"6.35e-01"	"0.477636"	"-6.0094"	"0.0840034"	""	""
"7933298"	"0.9268114"	"6.35e-01"	"-0.477591"	"-6.009421"	"-0.0462897"	"SYT15"	"synaptotagmin 15"
"8155332"	"0.9268114"	"6.35e-01"	"-0.477583"	"-6.009425"	"-0.0495836"	"FAM220A"	"family with sequence similarity 220 member A"
"7996260"	"0.9268114"	"6.35e-01"	"-0.477573"	"-6.009429"	"-0.1562429"	""	""
"8048763"	"0.926831"	"6.35e-01"	"-0.477488"	"-6.009469"	"-0.0267678"	"NYAP2"	"neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2"
"8149574"	"0.926831"	"6.35e-01"	"-0.477475"	"-6.009475"	"-0.0459397"	"CSGALNACT1"	"chondroitin sulfate N-acetylgalactosaminyltransferase 1"
"8016457"	"0.9268847"	"6.35e-01"	"-0.477306"	"-6.009553"	"-0.032832"	"HOXB5"	"homeobox B5"
"8007100"	"0.9268847"	"6.35e-01"	"-0.477221"	"-6.009592"	"-0.0215047"	"IGFBP4"	"insulin like growth factor binding protein 4"
"8007176"	"0.9268847"	"6.36e-01"	"-0.477114"	"-6.009642"	"-0.0308683"	"TTC25"	"tetratricopeptide repeat domain 25"
"8132212"	"0.9268847"	"6.36e-01"	"0.477107"	"-6.009645"	"0.0335479"	""	""
"8132288"	"0.9268847"	"6.36e-01"	"0.477107"	"-6.009645"	"0.0335479"	""	""
"7895503"	"0.9268847"	"6.36e-01"	"0.477099"	"-6.009648"	"0.0931588"	""	""
"7896616"	"0.9268847"	"6.36e-01"	"-0.477042"	"-6.009675"	"-0.0391849"	""	""
